284,42.208794,-122.658500
285,42.219773,-122.684821
286,42.179634,-122.756600
287,42.185570,-122.676456
288,42.221736,-122.694802
289,42.222828,-122.724707
290,42.197020,-122.667505
291,42.197864,-122.694328
292,42.152350,-122.661883
293,42.160213,-122.655967
294,42.196459,-122.753446
295,42.226170,-122.671416
296,42.160668,-122.654183
297,42.149718,-122.676786
298,42.190842,-122.720684
299,42.191729,-122.641529
300,42.193631,-122.639969
301,42.217121,-122.718908
302,42.216418,-122.738693
303,42.209710,-122.743935
304,42.152045,-122.679083
305,42.210358,-122.691983
306,42.183433,-122.735950
307,42.157019,-122.711606
308,42.192656,-122.713524
309,42.181526,-122.736144
310,42.200794,-122.692493
311,42.174149,-122.751771
312,42.160525,-122.719123
313,42.226905,-122.716954
314,42.218219,-122.704503
315,42.148009,-122.665904
316,42.179681,-122.642581
317,42.197550,-122.751594
318,42.174066,-122.651322
319,42.186338,-122.755959
320,42.158734,-122.692878
321,42.209449,-122.692293
322,42.154319,-122.673450
323,42.190093,-122.710126
324,42.171100,-122.744085
325,42.161689,-122.673945
326,42.162543,-122.748732
327,42.214389,-122.654933
328,42.227119,-122.720211
329,42.202031,-122.700112
330,42.203856,-122.645111
331,42.201008,-122.737687
332,42.205819,-122.654686
333,42.170642,-122.685135
334,42.209744,-122.674868
335,42.203637,-122.729304
336,42.146876,-122.691928
337,42.225130,-122.697886
338,42.187802,-122.660830
339,42.155784,-122.660391
340,42.168738,-122.742692
341,42.227400,-122.691683
342,42.152123,-122.663221
343,42.193665,-122.756178
344,42.189788,-122.730340
345,42.169031,-122.673004
346,42.193994,-122.679933
347,42.224609,-122.677250
348,42.173787,-122.718821
349,42.190165,-122.654990
350,42.145581,-122.700880
351,42.199071,-122.671146
352,42.222017,-122.714659
353,42.205037,-122.665443
354,42.167081,-122.655776
355,42.169550,-122.712656
356,42.208181,-122.648382
357,42.175933,-122.722041
358,42.203262,-122.675685
359,42.155498,-122.734529
360,42.180020,-122.675569
361,42.205318,-122.666080
362,42.204852,-122.722678
363,42.176185,-122.750368
364,42.198760,-122.662098
365,42.180255,-122.668216
366,42.215588,-122.666777
367,42.212502,-122.661651
368,42.212483,-122.730662
369,42.181631,-122.679193
370,42.205886,-122.726469
371,42.180078,-122.711550
372,42.201100,-122.739231
373,42.209260,-122.651698
374,42.204496,-122.666219
375,42.202587,-122.738350
376,42.145777,-122.686454
377,42.173824,-122.699316
378,42.174068,-122.659041
379,42.183004,-122.681770
380,42.213041,-122.678077
381,42.177961,-122.684901
382,42.197305,-122.722413
383,42.160278,-122.660516
384,42.162817,-122.703429
385,42.163115,-122.663394
386,42.173794,-122.658266
387,42.174809,-122.684250
388,42.147520,-122.676185
389,42.166743,-122.692344
390,42.166522,-122.711816
391,42.209809,-122.659298
392,42.157043,-122.667463
393,42.210999,-122.727495
394,42.220690,-122.708607
395,42.166966,-122.706047
396,42.227368,-122.700810
397,42.154359,-122.685290
398,42.185810,-122.684221
399,42.165986,-122.677243
400,42.205398,-122.685762
401,42.214962,-122.718903
402,42.192329,-122.664326
403,42.170001,-122.731734
404,42.182128,-122.663565
405,42.155059,-122.723249
406,42.173187,-122.720960
407,42.180187,-122.664595
408,42.217508,-122.701751
409,42.214177,-122.665912
410,42.146827,-122.694691
411,42.222900,-122.684039
412,42.179662,-122.640240
413,42.205241,-122.738037
414,42.211719,-122.651351
415,42.159482,-122.717494
416,42.154791,-122.679872
417,42.230505,-122.697977
418,42.198458,-122.753625
419,42.199423,-122.745983
420,42.174656,-122.741761
421,42.187284,-122.652931
422,42.167796,-122.654592
423,42.204598,-122.673714
424,42.185422,-122.651636
425,42.170570,-122.722387
426,42.207641,-122.748144
427,42.168975,-122.693872
428,42.208158,-122.721788
429,42.218717,-122.715293
430,42.222817,-122.712577
431,42.203428,-122.752006
432,42.208973,-122.651453
433,42.176515,-122.751991
434,42.183904,-122.665188
435,42.216945,-122.717510
436,42.155949,-122.721276
437,42.195443,-122.676944
438,42.170912,-122.652842
439,42.158450,-122.651733
440,42.162707,-122.748427
441,42.168045,-122.679491
442,42.182951,-122.641607
443,42.208200,-122.729694
444,42.151950,-122.713989
445,42.200953,-122.738577
446,42.157842,-122.698991
447,42.212691,-122.667961
448,42.212917,-122.716542
449,42.158127,-122.649702
450,42.168898,-122.702308
451,42.204934,-122.691444
452,42.173173,-122.673095
453,42.220358,-122.732153
454,42.152344,-122.657352
455,42.177406,-122.742617
456,42.143327,-122.706748
457,42.197610,-122.746399
458,42.163440,-122.674229
459,42.199515,-122.750812
460,42.198458,-122.655794
461,42.206520,-122.720808
462,42.182280,-122.748786
463,42.217361,-122.704743
464,42.171700,-122.693545
465,42.161249,-122.719704
466,42.154273,-122.717404
467,42.223945,-122.721113
468,42.148404,-122.707975
469,42.206262,-122.688991
470,42.197177,-122.742255
471,42.149219,-122.693320
472,42.161435,-122.689248
473,42.175807,-122.662333
474,42.178597,-122.746128
475,42.170952,-122.655669
476,42.146572,-122.716716
477,42.189644,-122.751569
478,42.158352,-122.736970
479,42.209055,-122.715638
480,42.223804,-122.679422
481,42.196582,-122.693468
482,42.196602,-122.683283
483,42.174107,-122.727325
484,42.167208,-122.662963
485,42.163576,-122.713526
486,42.209869,-122.688698
487,42.211969,-122.741284
488,42.175101,-122.700432
489,42.212377,-122.699209
490,42.186617,-122.668175
491,42.201224,-122.680958
492,42.216345,-122.718416
493,42.196804,-122.706542
494,42.157197,-122.662795
495,42.163629,-122.697833
496,42.208095,-122.711392
497,42.213321,-122.671044
498,42.167426,-122.649036
499,42.177034,-122.691777
500,42.183707,-122.713078
501,42.175081,-122.714073
502,42.208838,-122.734631
503,42.153395,-122.666951
504,42.182088,-122.746943
505,42.186820,-122.642844
506,42.175917,-122.681236
507,42.144786,-122.678218
508,42.195493,-122.666899
509,42.197689,-122.754068
510,42.190258,-122.750928
511,42.207789,-122.657334
512,42.166611,-122.711901
513,42.173245,-122.703685
514,42.165906,-122.715545
515,42.190044,-122.717424
516,42.222280,-122.732481
517,42.193023,-122.716009
518,42.184946,-122.712014
519,42.201705,-122.677415
520,42.193338,-122.725102
521,42.197053,-122.705562
522,42.160994,-122.667614
523,42.168419,-122.717646
524,42.158159,-122.658492
525,42.225017,-122.696373
526,42.206990,-122.698507
527,42.158199,-122.703222
528,42.163085,-122.704805
529,42.222977,-122.695728
530,42.190806,-122.739237
531,42.158917,-122.658594
532,42.156179,-122.681447
533,42.172172,-122.746478
534,42.165604,-122.707323
535,42.166388,-122.657062
536,42.219953,-122.710202
537,42.144938,-122.709456
538,42.193864,-122.747966
539,42.182176,-122.708859
540,42.145451,-122.687616
541,42.164730,-122.673081
542,42.161558,-122.678468
543,42.172727,-122.680802
544,42.190517,-122.738120
545,42.222978,-122.689373
546,42.168657,-122.655896
547,42.161556,-122.691164
548,42.186273,-122.643068
549,42.212765,-122.740307
550,42.157443,-122.690767
551,42.156763,-122.692398
552,42.181920,-122.751758
553,42.159270,-122.742532
554,42.198307,-122.729316
555,42.158571,-122.694176
556,42.153312,-122.658266
557,42.211594,-122.655473
558,42.184571,-122.742699
559,42.197411,-122.753187
560,42.171116,-122.724622
561,42.151706,-122.680509
562,42.199965,-122.680949
563,42.204005,-122.741185
564,42.148592,-122.675568
565,42.186040,-122.747977
566,42.167262,-122.660273
567,42.207518,-122.706379
568,42.174312,-122.639341
569,42.212954,-122.736976
570,42.215588,-122.739642
571,42.199675,-122.665876
572,42.159391,-122.650982
573,42.144637,-122.678314
574,42.143655,-122.691811
575,42.201532,-122.661278
576,42.189357,-122.685515
577,42.207633,-122.656951
578,42.229711,-122.705842
579,42.168529,-122.709001
580,42.213636,-122.687327
581,42.148954,-122.690128
582,42.207411,-122.711003
583,42.213757,-122.724188
584,42.221235,-122.680826
585,42.141954,-122.700772
586,42.217687,-122.670282
587,42.143688,-122.706509
588,42.184855,-122.754948
589,42.211455,-122.717890
590,42.162316,-122.744845
591,42.170096,-122.728450
592,42.186761,-122.645261
593,42.179747,-122.652494
594,42.174689,-122.697107
595,42.216385,-122.708189
596,42.167198,-122.697147
597,42.200927,-122.692979
598,42.195265,-122.683192
599,42.198110,-122.754636
600,42.174401,-122.723946
601,42.172443,-122.676109
602,42.207873,-122.722267
603,42.218178,-122.674673
604,42.201074,-122.672510
605,42.227401,-122.686898
606,42.177643,-122.704851
607,42.170683,-122.665383
608,42.186334,-122.732554
609,42.177939,-122.639202
610,42.184136,-122.656238
611,42.196784,-122.748071
612,42.195306,-122.690059
613,42.204267,-122.680209
614,42.154148,-122.712094
615,42.217228,-122.710414
616,42.183490,-122.670747
617,42.198018,-122.730754
618,42.211403,-122.656599
619,42.144981,-122.700650
620,42.173392,-122.712717
621,42.158118,-122.725734
622,42.206177,-122.744195
623,42.154889,-122.738010
624,42.228016,-122.716150
625,42.147934,-122.666630
626,42.221123,-122.717582
627,42.167442,-122.697212
628,42.195514,-122.730426
629,42.154801,-122.724339
630,42.162516,-122.686062
631,42.208893,-122.748020
632,42.218223,-122.670763
633,42.169165,-122.748874
634,42.161215,-122.719217
635,42.202502,-122.751987
636,42.206804,-122.718366
637,42.198157,-122.717689
638,42.201183,-122.741629
639,42.182369,-122.642988
640,42.175389,-122.663034
641,42.189589,-122.671029
642,42.178389,-122.642891
643,42.186191,-122.673300
644,42.217945,-122.669908
645,42.171497,-122.699071
646,42.212593,-122.654243
647,42.213454,-122.654455
648,42.160160,-122.658046
649,42.176579,-122.714644
650,42.212017,-122.670043
651,42.224420,-122.707374
652,42.175876,-122.739959
653,42.203043,-122.642846
654,42.159161,-122.714534
655,42.214744,-122.685548
656,42.171147,-122.730331
657,42.167846,-122.699701
658,42.204666,-122.668776
659,42.157173,-122.672972
660,42.183723,-122.670278
661,42.179651,-122.667176
662,42.157971,-122.705512
663,42.216758,-122.681326
664,42.162839,-122.654201
665,42.190121,-122.682428
666,42.200874,-122.658589
667,42.210894,-122.707357
668,42.166160,-122.690546
669,42.181208,-122.646888
670,42.176443,-122.646567
671,42.162736,-122.710306
672,42.176051,-122.746646
673,42.175399,-122.666341
674,42.156101,-122.731000
675,42.167598,-122.710462
676,42.204492,-122.658443
677,42.167863,-122.665222
678,42.171405,-122.710913
679,42.180872,-122.678188
680,42.153100,-122.709116
681,42.222284,-122.705751
682,42.148659,-122.702840
683,42.221805,-122.689351
684,42.172980,-122.743504
685,42.193153,-122.718689
686,42.172597,-122.692300
687,42.183169,-122.717457
688,42.158978,-122.739643
689,42.195564,-122.641745
690,42.148369,-122.700240
691,42.172310,-122.710157
692,42.207239,-122.735770
693,42.196113,-122.643365
694,42.183751,-122.710569
695,42.219544,-122.703575
696,42.166241,-122.711184
697,42.199947,-122.652176
698,42.216338,-122.739725
699,42.226341,-122.671643
700,42.205020,-122.698986
701,42.169185,-122.648347
702,42.199749,-122.744489
703,42.177113,-122.706580
704,42.185682,-122.648946
705,42.148129,-122.720429
706,42.191178,-122.751366
707,42.164248,-122.666749
708,42.188271,-122.647443
709,42.213983,-122.679958
710,42.181514,-122.640788
711,42.153300,-122.726672
712,42.202102,-122.744859
713,42.176966,-122.682664
714,42.204170,-122.720455
715,42.182843,-122.722885
716,42.164275,-122.705444
717,42.226752,-122.718250
718,42.173607,-122.737080
719,42.191663,-122.670233
720,42.162331,-122.655968
721,42.197707,-122.641644
722,42.151564,-122.733223
723,42.183892,-122.724282
724,42.194371,-122.651791
725,42.149995,-122.709066
726,42.217696,-122.721509
727,42.206083,-122.712629
728,42.145061,-122.701056
729,42.200359,-122.712008
730,42.157073,-122.714448
731,42.150173,-122.675042
732,42.213033,-122.666666
733,42.173112,-122.740564
734,42.200487,-122.676304
735,42.176782,-122.671119
736,42.199466,-122.655814
737,42.178110,-122.743111
738,42.172035,-122.650580
739,42.172197,-122.724318
740,42.197655,-122.712936
741,42.178931,-122.686204
742,42.198105,-122.728088
743,42.148401,-122.707320
744,42.169408,-122.702616
745,42.206873,-122.659378
746,42.161403,-122.720719
747,42.225228,-122.705579
748,42.199013,-122.747638
749,42.193725,-122.737291
750,42.152470,-122.711734
751,42.166378,-122.722745
752,42.220097,-122.676695
753,42.147954,-122.664618
754,42.206793,-122.691748
755,42.165112,-122.676337
756,42.173413,-122.751359
757,42.201436,-122.661933
758,42.151605,-122.702713
759,42.217497,-122.723048
760,42.197217,-122.696133
761,42.147972,-122.687938
762,42.211216,-122.704784
763,42.165903,-122.699167
764,42.202048,-122.699186
765,42.224555,-122.696605
766,42.186997,-122.716730
767,42.209581,-122.649810
768,42.183004,-122.696064
769,42.206764,-122.698840
770,42.227571,-122.679910
771,42.220655,-122.684495
772,42.149202,-122.691898
773,42.221784,-122.681019
774,42.157890,-122.736860
775,42.146071,-122.680486
776,42.189574,-122.755142
777,42.176056,-122.705246
778,42.194245,-122.732088
779,42.156578,-122.691788
780,42.208483,-122.652959
781,42.201589,-122.656272
782,42.189324,-122.709174
783,42.175340,-122.754680
784,42.205433,-122.666685
785,42.203235,-122.643792
786,42.150163,-122.686100
787,42.200012,-122.734502
788,42.222892,-122.716867
789,42.147723,-122.710708
790,42.204572,-122.710819
791,42.203326,-122.723450
792,42.171810,-122.679465
793,42.153288,-122.725118
794,42.186517,-122.644796
795,42.209951,-122.652191
796,42.151526,-122.677238
797,42.221148,-122.680747
798,42.174170,-122.710612
799,42.156631,-122.686517
800,42.215855,-122.697354
801,42.178327,-122.661116
802,42.161793,-122.733289
803,42.173395,-122.722924
804,42.190878,-122.653859
805,42.227225,-122.698552
806,42.167885,-122.652711
807,42.151463,-122.727634
808,42.183931,-122.745646
809,42.173441,-122.731932
810,42.218533,-122.669191
811,42.153487,-122.689960
812,42.167787,-122.734339
813,42.148210,-122.708687
814,42.205955,-122.718744
815,42.226563,-122.677292
816,42.221609,-122.710164
817,42.164712,-122.749121
818,42.152513,-122.661417
819,42.147600,-122.713428
820,42.205455,-122.738254
821,42.222911,-122.678010
822,42.146746,-122.689875
823,42.148164,-122.670243
824,42.167377,-122.719734
825,42.201033,-122.709768
826,42.200285,-122.739835
827,42.198057,-122.685544
828,42.152290,-122.721323
829,42.190616,-122.661048
830,42.216843,-122.736753
831,42.204553,-122.682676
832,42.150893,-122.729924
833,42.224992,-122.685363
834,42.213106,-122.657563
835,42.212590,-122.665642
836,42.150183,-122.663010
837,42.204879,-122.712527
838,42.152785,-122.704470
839,42.192891,-122.739062
840,42.198586,-122.683166
841,42.146434,-122.713869
842,42.201117,-122.653624
843,42.188916,-122.719902
844,42.215832,-122.735288
845,42.141449,-122.688277
846,42.181411,-122.730442
847,42.177052,-122.644533
848,42.182447,-122.656429
849,42.160775,-122.743863
850,42.188365,-122.735491
851,42.163197,-122.726537
852,42.162344,-122.691217
853,42.216579,-122.695576
854,42.168453,-122.680203
855,42.165606,-122.645276
856,42.181655,-122.657061
857,42.178360,-122.683163
858,42.169777,-122.649582
859,42.209271,-122.727940
860,42.170979,-122.752853
861,42.205670,-122.717002
862,42.171614,-122.721313
863,42.147358,-122.673689
864,42.171139,-122.748520
865,42.214416,-122.676175
866,42.171175,-122.714770
867,42.148948,-122.716210
868,42.222600,-122.671644
869,42.215749,-122.683570
870,42.214982,-122.688664
871,42.154527,-122.660867
872,42.187850,-122.746463
873,42.186628,-122.754850
874,42.144660,-122.694254
875,42.177625,-122.730130
876,42.176560,-122.720381
877,42.225284,-122.695595
878,42.198868,-122.682542
879,42.213384,-122.725292
880,42.205720,-122.697984
881,42.165754,-122.702355
882,42.216525,-122.699527
883,42.168998,-122.673443
884,42.221059,-122.708565
885,42.182884,-122.680943
886,42.154132,-122.677061
887,42.147149,-122.696870
888,42.172637,-122.666397
889,42.211016,-122.687219
890,42.185681,-122.722620
891,42.214924,-122.656687
892,42.144435,-122.698889
893,42.186540,-122.722358
894,42.188335,-122.682708
895,42.213943,-122.722836
896,42.159618,-122.738295
897,42.196840,-122.656637
898,42.161562,-122.671290
899,42.159471,-122.724945
900,42.190205,-122.640490
901,42.185990,-122.755916
902,42.182198,-122.725429
903,42.196997,-122.664802
904,42.150556,-122.697012
905,42.175773,-122.654720
906,42.185177,-122.727514
907,42.223794,-122.711008
908,42.216547,-122.696395
909,42.177230,-122.726954
910,42.189517,-122.662361
911,42.214295,-122.740044
912,42.187882,-122.710305
913,42.217398,-122.719476
914,42.157423,-122.659398
915,42.168664,-122.707519
916,42.162682,-122.659336
917,42.177263,-122.675850
918,42.212329,-122.684487
919,42.175382,-122.748593
920,42.209749,-122.682274
921,42.170750,-122.660546
922,42.177505,-122.641726
923,42.177183,-122.690679
924,42.172889,-122.658589
925,42.186206,-122.752418
926,42.220501,-122.705185
927,42.181256,-122.728354
928,42.168920,-122.736415
929,42.213479,-122.723195
930,42.195707,-122.672182
931,42.197456,-122.685015
932,42.149668,-122.699899
933,42.150815,-122.701072
934,42.169434,-122.707023
935,42.213367,-122.663402
936,42.174709,-122.685288
937,42.174061,-122.707086
938,42.186057,-122.740768
939,42.159181,-122.690284
940,42.208606,-122.701944
941,42.181468,-122.654453
942,42.168745,-122.652896
943,42.201568,-122.720819
944,42.158494,-122.706031
945,42.166762,-122.672921
946,42.166544,-122.715773
947,42.166478,-122.658072
948,42.146458,-122.694879
949,42.195655,-122.641547
950,42.218604,-122.715728
951,42.202855,-122.652609
952,42.211667,-122.745182
953,42.177328,-122.646334
954,42.164108,-122.664508
955,42.152802,-122.719068
956,42.169321,-122.725483
957,42.165114,-122.692459
958,42.189155,-122.727855
959,42.173806,-122.713481
960,42.196706,-122.695955
961,42.197081,-122.656823
962,42.198490,-122.689167
963,42.179074,-122.688061
964,42.189549,-122.754456
965,42.183018,-122.723877
966,42.154680,-122.733632
967,42.198761,-122.705358
968,42.189634,-122.729423
969,42.156719,-122.710466
970,42.218476,-122.706080
971,42.194491,-122.637958
972,42.156461,-122.689832
973,42.203804,-122.737482
974,42.186660,-122.647340
975,42.172849,-122.680287
976,42.201418,-122.677170
977,42.156673,-122.718452
978,42.182635,-122.727700
979,42.207180,-122.647923
980,42.170016,-122.691212
981,42.143037,-122.710785
982,42.181611,-122.750629
983,42.181283,-122.717085
984,42.221210,-122.722583
985,42.164478,-122.681872
986,42.213251,-122.732286
987,42.195656,-122.751271
988,42.168001,-122.691372
989,42.155847,-122.671417
990,42.212043,-122.715877
991,42.162779,-122.695344
992,42.162159,-122.717317
993,42.178919,-122.666748
994,42.182776,-122.731383
995,42.216055,-122.681628
996,42.212403,-122.678195
997,42.222901,-122.665807
998,42.185154,-122.722929
999,42.190086,-122.716091
1000,42.199889,-122.650356
1001,42.152948,-122.731470
1002,42.169851,-122.673098
1003,42.160677,-122.741891
1004,42.148970,-122.728857
1005,42.208559,-122.729315
1006,42.148611,-122.708770
1007,42.151876,-122.693338
1008,42.214163,-122.726797
1009,42.185014,-122.675136
1010,42.193560,-122.721137
1011,42.176326,-122.695030
1012,42.202166,-122.690621
1013,42.143954,-122.703283
1014,42.208298,-122.740098
1015,42.162637,-122.740557
1016,42.159304,-122.656732
1017,42.174677,-122.726037
1018,42.181263,-122.666919
1019,42.171509,-122.657704
1020,42.224768,-122.675330
1021,42.186144,-122.741260
1022,42.162975,-122.648819
1023,42.180339,-122.735986
1024,42.169694,-122.723278
